arm,block,law,n_sink_elig,planned,q_event,realized_sink,reject_reason,rejected,sink_capacity,size,source_capacity,time
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,178,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,134.39591022489952,32,43.60408977510049,368
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,177,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,133.6336055175139,32,43.36639448248608,384
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,175,3.5810995963094525,3.5810995963094525,3.581099596309452,NONE,False,129.9601604102925,32,45.039839589707526,528
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,173,3.5810995963094525,3.5810995963094525,3.581099596309452,NONE,False,124.80662225087868,32,48.19337774912131,784
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,173,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,121.40214359329238,32,51.59785640670754,1040
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,167,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,115.70483463847127,32,51.29516536152868,1296
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,166,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,112.49724797737633,32,53.5027520226237,1552
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,163,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,108.79770836616885,32,54.20229163383114,1808
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,161,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,105.66926643840335,32,55.33073356159664,2064
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,156,3.5810995963094525,3.5810995963094525,3.5810995963094516,NONE,False,101.20421442668531,32,54.79578557331459,2320
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,159,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,100.61749480752368,32,58.382505192476344,2576
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,158,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,98.57036959006513,32,59.429630409934894,2832
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,155,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,95.67579437190962,32,59.324205628090326,3088
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,154,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,93.69475368429259,32,60.30524631570743,3344
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,131,3.5810995963094525,3.5810995963094525,3.5810995963094516,NONE,False,80.95383691741735,32,50.04616308258264,3600
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,147,3.5810995963094525,3.5810995963094525,3.5810995963094534,NONE,False,88.1638151450378,32,58.836184854962184,3856
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,143,3.5810995963094525,3.5810995963094525,3.581099596309452,NONE,False,84.87992024944052,32,58.12007975055951,4112
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,138,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,81.47955453198321,32,56.520445468016824,4368
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,131,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,77.94516348612106,32,53.05483651387893,4624
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,133,3.5810995963094525,3.5810995963094525,3.5810995963094525,NONE,False,76.85779169393835,32,56.142208306061676,4880
SRC_SINKSIDE,LAW_29_L32_S950000,LAW_29,132,3.5810995963094525,3.5810995963094525,3.581099596309452,NONE,False,75.28195049079694,32,56.71804950920307,5136
PARENT,LAW_29_L32_S950001,LAW_29,178,3.5566955532881446,3.5566955532881446,3.5566955532881437,NONE,False,134.95669429829175,32,48.49769813702641,272
PARENT,LAW_29_L32_S950001,LAW_29,169,3.5566955532881446,3.5566955532881446,3.556695553288144,NONE,False,129.15017898496865,32,45.56854189875797,288
PARENT,LAW_29_L32_S950001,LAW_29,163,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,124.65816400573934,32,42.69018838359326,304
PARENT,LAW_29_L32_S950001,LAW_29,156,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,119.65405014408782,32,39.93981133433014,320
PARENT,LAW_29_L32_S950001,LAW_29,150,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,114.81354645849575,32,37.27766450572513,336
PARENT,LAW_29_L32_S950001,LAW_29,144,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,110.07062237503722,32,34.55813763693594,352
PARENT,LAW_29_L32_S950001,LAW_29,138,3.5566955532881446,3.5566955532881446,3.556695553288145,NONE,False,105.52856540934816,32,31.92358386589915,368
PARENT,LAW_29_L32_S950001,LAW_29,132,3.5566955532881446,3.5566955532881446,3.556695553288144,NONE,False,100.58423310912191,32,29.213721289263066,384
PARENT,LAW_29_L32_S950001,LAW_29,76,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,56.84797554619834,32,5.441036329798957,528
PARENT,LAW_29_L32_S950001,LAW_29,34,3.5566955532881446,0.8966343826836516,0.8966343826836516,NONE,False,25.526688389479176,32,0.8966343826836516,784
PARENT,LAW_29_L32_S950001,LAW_29,12,3.5566955532881446,1.22991003977526,1.22991003977526,NONE,False,8.194395247837921,32,1.22991003977526,1040
PARENT,LAW_29_L32_S950001,LAW_29,2,3.5566955532881446,0.907044656186096,0.907044656186096,NONE,False,0.907044656186096,32,4.268263402503765,1296
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,10.859086084664812,1552
PARENT,LAW_29_L32_S950001,LAW_29,1,3.5566955532881446,0.4514201953874077,0.4514201953874077,NONE,False,0.4514201953874077,32,18.10108875079876,1808
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,23.088134041803063,2064
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,27.410301807196717,2320
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,31.49999731935352,2576
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,35.25053112079204,2832
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,39.028463188154454,3088
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,41.52508485088739,3344
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,44.81061099781618,3600
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,47.468070990502746,3856
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,50.48558819897091,4112
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,52.79473467557939,4368
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,55.043325241505485,4624
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,57.248129528518305,4880
PARENT,LAW_29_L32_S950001,LAW_29,0,3.5566955532881446,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,57.92875559793903,5136
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,178,3.5566955532881446,3.5566955532881446,3.5566955532881437,NONE,False,134.95669429829175,32,43.04330570170826,272
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,175,3.5566955532881446,3.5566955532881446,3.5566955532881437,NONE,False,133.8750114984046,32,41.124988501595375,288
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,175,3.5566955532881446,3.5566955532881446,3.556695553288145,NONE,False,133.3552848643264,32,41.6447151356736,304
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,176,3.5566955532881446,3.5566955532881446,3.556695553288145,NONE,False,133.36113764973902,32,42.63886235026098,320
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,175,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,132.79654869281705,32,42.20345130718295,336
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,175,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,132.42962521241677,32,42.57037478758322,352
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,176,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,132.2840058331732,32,43.71599416682682,368
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,177,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,132.42094772680596,32,44.57905227319402,384
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,175,3.5566955532881446,3.5566955532881446,3.556695553288145,NONE,False,129.04187826639816,32,45.958121733601914,528
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,175,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,125.1546203430239,32,49.84537965697609,784
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,173,3.5566955532881446,3.5566955532881446,3.5566955532881437,NONE,False,121.29585571695263,32,51.70414428304748,1040
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,170,3.5566955532881446,3.5566955532881446,3.556695553288144,NONE,False,117.15896340385255,32,52.84103659614742,1296
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,167,3.5566955532881446,3.5566955532881446,3.556695553288145,NONE,False,113.42686168061734,32,53.57313831938261,1552
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,166,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,110.71720115163458,32,55.28279884836543,1808
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,164,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,107.79207076857716,32,56.207929231422824,2064
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,160,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,104.03926038891841,32,55.9607396110816,2320
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,162,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,103.11680306968549,32,58.883196930314455,2576
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,159,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,100.11151891364895,32,58.88848108635107,2832
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,156,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,97.20356797956877,32,58.796432020431254,3088
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,150,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,93.22102977816547,32,56.77897022183451,3344
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,151,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,92.03163517105284,32,58.96836482894721,3600
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,147,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,88.98767297948976,32,58.0123270205102,3856
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,148,3.5566955532881446,3.5566955532881446,3.556695553288144,NONE,False,87.9619041927482,32,60.03809580725183,4112
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,138,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,82.81656359281567,32,55.18343640718431,4368
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,145,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,84.403821388067,32,60.596178611932956,4624
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,144,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,82.75339975427224,32,61.246600245727755,4880
SRC_SINKSIDE,LAW_29_L32_S950001,LAW_29,138,3.5566955532881446,3.5566955532881446,3.5566955532881446,NONE,False,80.08973079897609,32,57.91026920102389,5136
PARENT,LAW_29_L32_S950002,LAW_29,197,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,148.53547889821223,32,43.04518549788046,272
PARENT,LAW_29_L32_S950002,LAW_29,189,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,143.21126447052438,32,40.049077212046136,288
PARENT,LAW_29_L32_S950002,LAW_29,181,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,137.7070305530319,32,37.21016844123666,304
PARENT,LAW_29_L32_S950002,LAW_29,174,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,132.73507394918235,32,34.49089235894731,320
PARENT,LAW_29_L32_S950002,LAW_29,168,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,127.97082883329331,32,31.69886503948771,336
PARENT,LAW_29_L32_S950002,LAW_29,161,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,123.01565526528799,32,28.954193094460205,352
PARENT,LAW_29_L32_S950002,LAW_29,154,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,117.79559125831557,32,26.295600365306424,368
PARENT,LAW_29_L32_S950002,LAW_29,148,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,112.84894037835505,32,23.56724947478802,384
PARENT,LAW_29_L32_S950002,LAW_29,92,3.5634694076406164,1.1342168301637012,1.1342168301637012,NONE,False,69.8721553290922,32,1.1342168301637012,528
PARENT,LAW_29_L32_S950002,LAW_29,58,3.5634694076406164,0.7628607763529862,0.7628607763529862,NONE,False,44.440898454965,32,0.7628607763529862,784
PARENT,LAW_29_L32_S950002,LAW_29,35,3.5634694076406164,0.7223148893143768,0.7223148893143768,NONE,False,25.95842050554644,32,0.7223148893143768,1040
PARENT,LAW_29_L32_S950002,LAW_29,21,3.5634694076406164,0.9103865003281775,0.9103865003281775,NONE,False,14.059064466106861,32,0.9103865003281775,1296
PARENT,LAW_29_L32_S950002,LAW_29,4,3.5634694076406164,1.2299491554651145,1.2299491554651145,NONE,False,2.612777602249884,32,1.2299491554651145,1552
PARENT,LAW_29_L32_S950002,LAW_29,2,3.5634694076406164,0.9168261307605203,0.9168261307605203,NONE,False,0.9168261307605203,32,5.394265982389026,1808
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,10.918403443752203,2064
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,15.645051228524553,2320
PARENT,LAW_29_L32_S950002,LAW_29,1,3.5634694076406164,0.4511116575990921,0.4511116575990921,NONE,False,0.4511116575990921,32,20.667695575686913,2576
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,23.68061274003737,2832
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,28.143600481633097,3088
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,30.400181336234265,3344
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,34.209857393435904,3600
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,37.340012801483034,3856
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,39.58846923146024,4112
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,42.32717208221675,4368
PARENT,LAW_29_L32_S950002,LAW_29,2,3.5634694076406164,0.9012449920125638,0.9012449920125638,NONE,False,0.9012449920125638,32,44.71886515480206,4624
PARENT,LAW_29_L32_S950002,LAW_29,0,3.5634694076406164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,46.76266347691982,4880
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,197,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,148.53547889821223,32,48.464521101787724,272
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,194,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,147.39675107455835,32,46.60324892544166,288
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,193,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,146.61981584124476,32,46.38018415875525,304
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,193,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,146.07674303707142,32,46.92325696292852,320
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,196,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,147.0109474372656,32,48.98905256273436,336
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,195,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,146.25334241396055,32,48.746657586039525,352
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,195,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,146.01085817235597,32,48.98914182764396,368
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,196,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,146.13067675324174,32,49.869323246758256,384
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,194,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,143.1824540527131,32,50.81754594728686,528
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,194,3.5634694076406164,3.5634694076406164,3.5634694076406155,NONE,False,139.88217426428014,32,54.117825735719926,784
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,193,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,136.43238701578125,32,56.567612984218776,1040
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,191,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,132.45224821360065,32,58.54775178639932,1296
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,191,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,129.85669532273766,32,61.14330467726245,1552
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,189,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,126.478636322634,32,62.521363677365954,1808
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,184,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,122.1759470809335,32,61.82405291906646,2064
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,184,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,120.17812734880798,32,63.82187265119201,2320
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,184,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,118.15518038539528,32,65.84481961460472,2576
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,183,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,115.98337783765155,32,67.01662216234844,2832
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,182,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,113.99296083659009,32,68.00703916340987,3088
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,182,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,112.37001857646304,32,69.62998142353698,3344
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,178,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,109.15887476533716,32,68.84112523466291,3600
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,173,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,105.52430137069652,32,67.4756986293035,3856
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,172,3.5634694076406164,3.5634694076406164,3.563469407640616,NONE,False,103.7571003492357,32,68.24289965076431,4112
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,169,3.5634694076406164,3.5634694076406164,3.5634694076406155,NONE,False,101.08463311123084,32,67.9153668887691,4368
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,168,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,99.4074675065069,32,68.5925324934931,4624
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,163,3.5634694076406164,3.5634694076406164,3.563469407640617,NONE,False,96.05639215352383,32,66.94360784647608,4880
SRC_SINKSIDE,LAW_29_L32_S950002,LAW_29,164,3.5634694076406164,3.5634694076406164,3.5634694076406164,NONE,False,95.36819846818085,32,68.63180153181914,5136
PARENT,LAW_29_L32_S950003,LAW_29,195,3.5894886776131023,3.5894886776131023,3.589488677613102,NONE,False,149.1374376119156,32,44.58769246859202,272
PARENT,LAW_29_L32_S950003,LAW_29,187,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,143.7460345372111,32,41.56414169275039,288
PARENT,LAW_29_L32_S950003,LAW_29,181,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,139.27198717900455,32,38.76018819706037,304
PARENT,LAW_29_L32_S950003,LAW_29,173,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,133.97378009229035,32,35.98340725363705,320
PARENT,LAW_29_L32_S950003,LAW_29,167,3.5894886776131023,3.5894886776131023,3.5894886776131028,NONE,False,128.9218849228158,32,33.21106670556995,336
PARENT,LAW_29_L32_S950003,LAW_29,160,3.5894886776131023,3.5894886776131023,3.589488677613102,NONE,False,123.95607733207676,32,30.52205196528496,352
PARENT,LAW_29_L32_S950003,LAW_29,154,3.5894886776131023,3.5894886776131023,3.5894886776131028,NONE,False,119.03496045359901,32,27.83496345779925,368
PARENT,LAW_29_L32_S950003,LAW_29,148,3.5894886776131023,3.5894886776131023,3.5894886776131028,NONE,False,114.18730741255374,32,25.108439084472987,384
PARENT,LAW_29_L32_S950003,LAW_29,91,3.5894886776131023,1.180872054169916,1.180872054169916,NONE,False,69.62485558606065,32,1.180872054169916,528
PARENT,LAW_29_L32_S950003,LAW_29,58,3.5894886776131023,0.7665559617830346,0.7665559617830346,NONE,False,44.44641015813064,32,0.7665559617830346,784
PARENT,LAW_29_L32_S950003,LAW_29,37,3.5894886776131023,0.726537842039338,0.726537842039338,NONE,False,26.999028293787855,32,0.726537842039338,1040
PARENT,LAW_29_L32_S950003,LAW_29,19,3.5894886776131023,0.902191641065586,0.902191641065586,NONE,False,13.131261328306984,32,0.902191641065586,1296
PARENT,LAW_29_L32_S950003,LAW_29,7,3.5894886776131023,1.252129206071375,1.252129206071375,NONE,False,3.487961565917508,32,1.252129206071375,1552
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,5.080252614089024,1808
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,10.000798672612431,2064
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,15.426479115319276,2320
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,20.57104835229569,2576
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,23.348285701832584,2832
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,28.124501592545247,3088
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,31.538955519970568,3344
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,34.764001657352175,3600
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,37.09483978375847,3856
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,40.197189691219975,4112
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,42.9646930679304,4368
PARENT,LAW_29_L32_S950003,LAW_29,5,3.5894886776131023,2.251395221720131,2.251395221720131,NONE,False,2.251395221720131,32,45.15577215292674,4624
PARENT,LAW_29_L32_S950003,LAW_29,0,3.5894886776131023,0.0,0.0,NO_SINK_CAPACITY,True,0.0,32,45.27296900918362,4880
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,195,3.5894886776131023,3.5894886776131023,3.589488677613102,NONE,False,149.1374376119156,32,45.862562388084356,272
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,193,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,148.50525958923072,32,44.494740410769204,288
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,193,3.5894886776131023,3.5894886776131023,3.5894886776131028,NONE,False,147.99837894044606,32,45.00162105955386,304
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,192,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,147.22503811718676,32,44.77496188281315,320
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,194,3.5894886776131023,3.5894886776131023,3.5894886776131014,NONE,False,147.56371153153742,32,46.436288468462614,336
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,193,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,146.81257116971565,32,46.187428830284375,352
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,193,3.5894886776131023,3.5894886776131023,3.589488677613102,NONE,False,146.46581308824483,32,46.53418691175522,368
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,193,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,146.11751523220832,32,46.882484767791574,384
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,191,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,142.60264207474228,32,48.39735792525772,528
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,191,3.5894886776131023,3.5894886776131023,3.589488677613102,NONE,False,138.8452545463421,32,52.15474545365788,784
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,191,3.5894886776131023,3.5894886776131023,3.589488677613102,NONE,False,135.68654711262474,32,55.31345288737535,1040
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,191,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,132.74403918578784,32,58.2559608142121,1296
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,187,3.5894886776131023,3.5894886776131023,3.5894886776131028,NONE,False,128.5065161949343,32,58.493483805065736,1552
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,185,3.5894886776131023,3.5894886776131023,3.5894886776131023,NONE,False,125.21777000215256,32,59.78222999784738,1808
SRC_SINKSIDE,LAW_29_L32_S950003,LAW_29,184,3.5894886776131023,3.5894886776131023,3.5894886776131028,NONE,False,122.60333945238779,32,61.396660547612186,2064
